Id,SalePrice
1602,115896.8223610864
1603,92579.8762398706
1604,273552.7101884828
1605,255091.49292526103
1606,172351.45317611555
1607,167561.7596055017
1608,223331.8205793248
1609,205031.34746459583
1610,151553.58369282345
1611,130670.7024336801
1612,155496.7076089726
1613,162120.49161223034
1614,129657.10734424452
1615,84719.48979244093
1616,77226.57935199598
1617,88499.10812816481
1618,126626.67523792844
1619,135567.9096652017
1620,173596.59415540556
1621,141717.59934339384
1622,150925.15237531523
1623,292993.28632554866
1624,238583.2603460298
1625,126018.6827741609
1626,155750.67629537443
1627,185228.06758794645
1628,263788.7309103952
1629,178270.1098654614
1630,349600.9179001794
1631,218284.6200340734
1632,237556.90497312407
1633,157913.23855594255
1634,180240.14926985363
1635,178407.35900238613
1636,159840.04911688427
1637,185958.3962498651
1638,206977.4949275003
1639,175620.55416784147
1640,242920.3830529199
1641,175760.91891393522
1642,213929.5918668256
1643,223771.10351571895
1644,215813.37645921568
1645,192893.65095147947
1646,150702.53784713606
1647,160859.0038307653
1648,132456.20088014464
1649,135741.9291039453
1650,122487.17509660582
1651,127551.20927551846
1652,97868.93471393446
1653,96688.13086137632
1654,153831.7778535829
1655,148392.7842851625
1656,149086.29081783156
1657,151958.65711841444
1658,149984.99300823073
1659,131986.98873815397
1660,150208.97843102078
1661,469225.5109845147
1662,414388.2042857156
1663,379948.6840663896
1664,508149.7743760095
1665,315622.8340888963
1666,341960.02120075084
1667,360916.30895719386
1668,331722.12531432963
1669,292809.5650964723
1670,336118.6580539689
1671,276090.3511396394
1672,523693.6436196313
1673,322944.88580379344
1674,237799.7195125566
1675,192646.0976224885
1676,196965.66712055067
1677,211367.36834177832
1678,478454.03613672114
1679,462302.16068277217
1680,319679.8709779725
1681,252352.86092791415
1682,297359.83653030253
1683,192091.3038347111
1684,167386.4762010918
1685,172705.11859539608
1686,172068.60825327496
1687,155089.90862468342
1688,185427.55180863003
1689,190171.60729721643
1690,185712.2580759869
1691,167878.8490259991
1692,253384.50988969664
1693,150301.5657224999
1694,179297.67916325192
1695,168238.2826633797
1696,272046.72064409114
1697,170224.11535075764
1698,389190.49854001857
1699,313012.7536293016
1700,247565.97779760225
1701,246983.14436063627
1702,267916.1953226075
1703,260660.5633896337
1704,282910.9182659135
1705,253519.02221546037
1706,478773.5263796792
1707,220226.29369333843
1708,232718.26371554
1709,274935.04072437144
1710,217273.34530935148
1711,264374.6466463552
1712,267592.027326201
1713,276440.2631069169
1714,223616.06418762068
1715,202961.93117335896
1716,183424.09761837585
1717,164912.19873336414
1718,142568.43990448574
1719,209061.0269987927
1720,240384.1866572843
1721,156872.1125681744
1722,128744.64143208126
1723,155460.99509487013
1724,211975.59614924053
1725,237536.48517159084
1726,192697.02493200163
1727,169964.22685108046
1728,180033.0988064156
1729,160884.77754888395
1730,151498.28761491636
1731,117532.8417330728
1732,129237.10858640532
1733,124298.84217939238
1734,127791.32834634642
1735,131650.7897827969
1736,114480.65185842376
1737,385806.9650526986
1738,207537.8131239758
1739,320855.918536459
1740,236428.63394955255
1741,193558.5919629083
1742,172902.8011987553
1743,172033.98468521694
1744,309216.72428235866
1745,237250.1688097463
1746,262967.0483385072
1747,215149.1478491769
1748,208386.0465777264
1749,152513.45197496275
1750,133809.2721482263
1751,221717.2914410577
1752,125056.79386815886
1753,147446.74769124846
1754,202990.60823640684
1755,166629.5748530374
1756,139675.62081346373
1757,124561.7173310266
1758,140243.4532357202
1759,165803.77785024504
1760,165103.35982397656
1761,144426.67793855528
1762,177656.5123635278
1763,170747.1548377023
1764,117243.23431787352
1765,180844.2809010492
1766,170243.71022901396
1767,220666.96274194575
1768,152190.665438746
1769,168625.7003200994
1770,145110.85401353697
1771,136409.89278993467
1772,139149.53736028532
1773,130142.88907823424
1774,125051.27385148864
1775,134397.20034227232
1776,124587.26661023956
1777,120696.82379350525
1778,144179.40602025847
1779,118379.5486746774
1780,177673.18133357624
1781,138213.50633821348
1782,101374.5018483148
1783,135266.3524020062
1784,96211.9624688969
1785,119967.83141622404
1786,142332.73357496122
1787,180802.31617406468
1788,56395.87826547484
1789,99280.18997297148
1790,103019.59369686704
1791,194525.3298560129
1792,149261.34532937864
1793,131828.09531316618
1794,146941.44187459807
1795,133871.28064641813
1796,123047.30882749418
1797,113725.95652208188
1798,119575.0069466577
1799,116785.14260301452
1800,122130.36292276243
1801,131889.70758560757
1802,145708.90490273098
1803,150183.59424791197
1804,141772.93165216307
1805,134248.48818883757
1806,115510.80804089169
1807,129183.89972696164
1808,121376.54720476728
1809,108180.74630573847
1810,149496.86467466215
1811,104489.4879313455
1812,103720.1842447267
1813,118519.5187359796
1814,98174.16014442303
1815,51985.06294879774
1816,100376.56399450164
1817,119514.1410270677
1818,139562.11148080687
1819,118795.92329511503
1820,65457.340097521344
1821,114958.0291510568
1822,149788.70575550655
1823,50965.82262573103
1824,146457.5163041101
1825,154690.2868529306
1826,103001.5022026048
1827,107892.34520081144
1828,148832.8358107553
1829,110660.30309781888
1830,133150.35626706938
1831,140579.30613235096
1832,102846.76235971312
1833,134525.12832841734
1834,131346.42455891232
1835,139614.9382050381
1836,125880.17168722014
1837,89678.3608203874
1838,136584.8961010919
1839,84687.16602400402
1840,169148.0975833879
1841,147024.50938949446
1842,72322.57129154066
1843,133765.53979501585
1844,135462.9620710359
1845,144875.47542009217
1846,158773.84078655104
1847,168484.2700091348
1848,58838.29461154799
1849,116092.67589149336
1850,122416.76840410092
1851,161548.4645167337
1852,134333.06701717238
1853,139031.08049640516
1854,163736.25804982046
1855,148574.84525880674
1856,224421.93992928127
1857,156596.1549656735
1858,131894.4279399858
1859,112690.36226043562
1860,144935.05030402998
1861,112690.36226043562
1862,308615.40181074
1863,305431.35069379664
1864,305431.35069379664
1865,329073.7924777017
1866,323239.62472400523
1867,235861.9882007585
1868,309822.4862438188
1869,202182.3440097318
1870,252828.19550475932
1871,258589.0671010957
1872,170621.4459803448
1873,230386.89644155363
1874,141092.07851228575
1875,212156.6877132402
1876,196793.6920545445
1877,228985.0302597032
1878,204836.52732065777
1879,135758.12346134047
1880,137976.21477708677
1881,250038.8996568666
1882,238749.4656554208
1883,197231.75941876037
1884,212761.4135456429
1885,247898.03158721785
1886,299241.00683364726
1887,210561.06489810804
1888,304075.3150630937
1889,165750.01363686184
1890,126219.79506692749
1891,142070.93143347363
1892,110950.55171022276
1893,133158.1098628984
1894,122323.15196142058
1895,145991.18425807814
1896,124627.2207098947
1897,105484.84718618254
1898,108568.00043306212
1899,147941.542622839
1900,149809.4450753675
1901,174952.83046016554
1902,142227.26021680693
1903,207367.50283155305
1904,130163.72785482267
1905,192066.3135996805
1906,173850.95532063107
1907,198218.03970870835
1908,114455.52601013044
1909,125916.52798900464
1910,126257.15058717589
1911,194932.31096372465
1912,281071.86780462123
1913,149567.00071058134
1914,68854.62766895155
1915,355530.7605424867
1916,71256.75223216871
1917,252994.22866973735
1918,134870.98166808943
1919,156646.10366973738
1920,150887.0200282083
1921,480320.2874632821
1922,313482.1994362817
1923,212087.55974701504
1924,216348.733508204
1925,212719.01093796355
1926,383235.4561940179
1927,135710.23230752806
1928,161216.0725314961
1929,126582.39620027404
1930,128553.07939604382
1931,140766.83864745955
1932,140407.08773765425
1933,170995.60455093245
1934,180099.36868438582
1935,172717.69251087765
1936,181147.4745617853
1937,177359.9958117352
1938,170444.6482465611
1939,239196.99952492572
1940,190665.81509694917
1941,174467.2441771374
1942,181594.9505139337
1943,189514.83025083403
1944,318356.45529756404
1945,391336.5048829065
1946,146210.24786100248
1947,300562.5660553918
1948,185512.0639506326
1949,242656.1639905916
1950,168207.51107010702
1951,273164.02915057994
1952,214544.8006804929
1953,163611.48334321837
1954,198116.0624514566
1955,129430.48777160504
1956,313487.9495221124
1957,158299.4194975839
1958,307249.6078625665
1959,136824.47759542326
1960,117701.16690883496
1961,113742.94241962294
1962,100831.56007871489
1963,106495.71832094052
1964,110706.6067677484
1965,144614.1612821565
1966,149810.8630109773
1967,296532.10932884074
1968,462584.1875353799
1969,411548.1633306489
1970,437673.5398264871
1971,421528.5307122216
1972,358078.9855128274
1973,286176.8402667985
1974,326686.34195337154
1975,483080.8437043176
1976,274125.03226623393
1977,374533.72167215205
1978,448104.7713137613
1979,307560.5365777955
1980,196804.36975482563
1981,335063.0514198289
1982,223050.7101081357
1983,210861.64925322396
1984,176394.85473946194
1985,225837.2895112977
1986,220952.36842212535
1987,180317.7661130772
1988,180036.77956513027
1989,187812.70892361263
1990,214090.3332264767
1991,214762.4022234426
1992,211274.1907253609
1993,169820.0029135094
1994,242171.28587446077
1995,182964.2996223317
1996,241889.085858439
1997,343041.10157785274
1998,362955.9884811387
1999,263047.7872272477
2000,299034.2790089593
2001,256410.38675716976
2002,234510.569961165
2003,257062.80047950608
2004,263985.52574500896
2005,221454.9984849439
2006,233176.82200202803
2007,257423.51851329664
2008,206909.0643392549
2009,193575.4024813519
2010,190675.06675461392
2011,148694.82292631725
2012,181956.5404916153
2013,184037.75522354705
2014,176962.71916798214
2015,188866.9453127728
2016,194348.49651411636
2017,195567.60500631196
2018,125954.48668298582
2019,144243.74859437803
2020,116674.90765199522
2021,120713.20986423352
2022,175602.64095077376
2023,139836.00201282362
2024,251405.036901568
2025,341157.60003290034
2026,178022.97375849346
2027,146000.51737478832
2028,149278.55215910534
2029,164076.24447802166
2030,279241.4441362367
2031,243955.797170733
2032,277457.2176877008
2033,274068.3887048707
2034,149361.99334457974
2035,203306.391721283
2036,178293.38675794462
2037,183006.70816907744
2038,299704.05267820216
2039,191471.9128206716
2040,376288.2691517816
2041,320285.1090165124
2042,198350.43978527645
2043,158204.53941545347
2044,164574.6398001657
2045,216414.55336198668
2046,128329.55550489288
2047,151119.9228726373
2048,139134.1720898495
2049,123619.27997407774
2050,183664.2415522085
2051,107841.3892522798
2052,117778.99876794676
2053,143377.61031559567
2054,85272.33696422438
2055,162548.12949857573
2056,133343.20388201336
2057,124183.15408716064
2058,229601.6536505566
2059,140774.24876890043
2060,161890.27401981215
2061,180487.2539144502
2062,129890.3323012338
2063,117559.85981473784
2064,142878.39785776
2065,121406.03237542968
2066,164143.58060369352
2067,126814.578417872
2068,128259.7000790582
2069,90323.0267101274
2070,100733.30696878294
2071,96390.08864906889
2072,122601.17065343718
2073,136525.81530008177
2074,180765.21558550457
2075,139442.06739929775
2076,120669.48582658629
2077,149145.3637219415
2078,129364.831700419
2079,133491.0875459657
2080,118555.1783352838
2081,124643.9803820596
2082,129383.76573762756
2083,145216.47026786665
2084,114662.57837209562
2085,121671.8695441232
2086,118185.2139380322
2087,126966.31279877284
2088,105686.7515375958
2089,87892.16355762343
2090,125584.55094555476
2091,129657.69565514188
2092,138646.33043489317
2093,121412.28103456358
2094,129656.18105248074
2095,142344.20647010664
2096,90467.5669790254
2097,97624.5264599667
2098,140315.78337726454
2099,63291.62304077009
2100,105758.46694145064
2101,132963.62259588102
2102,136778.42999181608
2103,103597.36614779096
2104,122353.86203775268
2105,131322.05100182156
2106,70713.30377015928
2107,231472.1501842485
2108,117968.19833478788
2109,116219.14836720088
2110,131690.60740098814
2111,136752.5373278604
2112,147312.7428885446
2113,125113.21342972378
2114,110144.0463312016
2115,166423.30294236998
2116,122342.15312889677
2117,159907.74117497067
2118,116461.37737760405
2119,116834.5663348184
2120,117033.70703819852
2121,87116.33159456114
2122,105992.70119771818
2123,91605.1308801518
2124,156178.92242536406
2125,119909.93490896086
2126,169456.25163677792
2127,133213.074344729
2128,120554.48121366362
2129,101809.51426610808
2130,144210.47825345854
2131,130047.8571911798
2132,107426.5717936502
2133,125260.21803579191
2134,114288.2348500238
2135,108571.95874652723
2136,67777.81816062788
2137,114393.52335861782
2138,133100.0973344789
2139,145031.967921351
2140,134317.80061254362
2141,142852.73629293303
2142,130438.21736821988
2143,133766.0158716188
2144,106488.67361268858
2145,138899.19371059994
2146,152015.9416929231
2147,151297.19632348875
2148,137295.5084353433
2149,141316.03634843687
2150,204733.68108687265
2151,114623.9441514955
2152,184094.65039071895
2153,163552.9752922998
2154,110297.96042022566
2155,125166.72271851162
2156,258181.95135507445
2157,237822.0681277261
2158,231419.7130577908
2159,211015.2581336842
2160,172378.79390529255
2161,251587.1871140943
2162,386842.3185478196
2163,342941.5493823037
2164,244726.28041682104
2165,175202.72807941298
2166,146833.0125313745
2167,227622.5223356233
2168,209075.2201197491
2169,197209.7811863766
2170,217258.35037807087
2171,152252.46264419417
2172,130372.75802812436
2173,169760.50836876492
2174,243707.1655304776
2175,283021.85261258937
2176,327162.4333263383
2177,259770.73265007595
2178,201649.514039372
2179,143512.10171011547
2180,221583.42475566725
2181,190678.9403529511
2182,213823.28223661045
2183,191820.79015520672
2184,124252.25515947204
2185,125239.89898547989
2186,147282.7583914743
2187,145176.11468515257
2188,153273.76435068707
2189,201654.34694752557
2190,75567.11429700712
2191,79429.45603141646
2192,83780.0437108026
2193,112210.20352229931
2194,107165.26157692532
2195,113724.76547107556
2196,103490.59572801452
2197,118933.33218029598
2198,155005.62899861197
2199,157590.74668798308
2200,130908.82910547116
2201,142796.34740332226
2202,185693.2231815801
2203,143180.423872088
2204,171262.16928795437
2205,108476.73454389432
2206,131550.05738363127
2207,211428.15353212217
2208,219969.7486265049
2209,209492.51948652128
2210,119862.2628174768
2211,118416.91486767391
2212,112488.21002510648
2213,99144.95130357605
2214,142855.6676932321
2215,107950.40876463513
2216,139082.5775519357
2217,82887.08425626616
2218,83850.18677005629
2219,59141.52838781933
2220,90108.67661914686
2221,355530.7605424867
2222,250124.82900104384
2223,264695.52230719186
2224,209926.58449748612
2225,122730.01072416166
2226,176743.14522228102
2227,193295.8062420831
2228,269840.816242312
2229,239176.02129134996
2230,151553.58369282345
2231,224232.90013626675
2232,177455.658911799
2233,173107.93249664168
2234,266157.5497656808
2235,204937.33591947416
2236,288978.55665502406
2237,374200.59352311946
2238,221652.65972957472
2239,99576.48296908
2240,162909.7699180589
2241,147103.20568570952
2242,131606.73337993483
2243,131027.90691623549
2244,93395.95275810818
2245,101349.31034145216
2246,149666.5655480371
2247,103132.99774244885
2248,131501.95955667357
2249,128829.48260334592
2250,135109.6821928964
2251,114821.16218385556
2252,171899.0066963182
2253,154457.72161129574
2254,174464.22323349575
2255,182081.85530290465
2256,187557.9257212029
2257,202013.7057316647
2258,168435.7698436127
2259,172544.9866917477
2260,148193.51440725187
2261,178790.817864512
2262,210551.87089834077
2263,352294.9208489404
2264,447140.46895418025
2265,182024.0158835397
2266,264341.5775910364
2267,355978.5828648553
2268,373092.95928106166
2269,154623.96588001112
2270,185998.66804960827
2271,232201.5575920091
2272,195587.9615746484
2273,167085.24766645292
2274,176120.58572969298
2275,172330.06899938444
2276,173687.85367617468
2277,179053.88543042995
2278,162147.3271757112
2279,120716.6396141992
2280,124768.42212018828
2281,176160.90946272473
2282,186981.4834066377
2283,102377.92377433638
2284,112862.51884946684
2285,140497.6047812448
2286,125704.72922906736
2287,351505.62354621745
2288,271066.7104450212
2289,437594.3666583047
2290,417608.09155187465
2291,341992.0972372041
2292,418291.80316457606
2293,495642.4557758317
2294,452921.9317103372
2295,507423.8402329431
2296,284101.56896886684
2297,309337.27437314845
2298,318908.4179488168
2299,433046.7332201944
2300,328248.19239578105
2301,288920.8429118142
2302,243108.9827295289
2303,243691.43921027044
2304,246358.12934861044
2305,188617.42269954545
2306,190687.78084812025
2307,192328.262196158
2308,230967.30986938337
2309,272602.96165499545
2310,223776.8005479322
2311,208015.94845256663
2312,174928.75572184185
2313,170425.30669716455
2314,180836.2654071198
2315,175023.8001902447
2316,210884.0989888058
2317,181561.90467033247
2318,178175.28136280636
2319,181764.01818851093
2320,184958.97807267765
2321,239224.54965839247
2322,177821.73909739117
2323,174570.34311804632
2324,157007.47705153088
2325,202896.698590313
2326,162154.78285029987
2327,211379.9987824307
2328,221773.674764906
2329,181668.669283186
2330,176000.30443409542
2331,364040.7650052056
2332,402599.1098309503
2333,318657.11567077495
2334,266445.47760466195
2335,254207.38451490263
2336,312506.9933677659
2337,207259.47356585125
2338,280503.5331417069
2339,224476.1717124925
2340,388302.7898574815
2341,219126.31328228573
2342,236620.13554797036
2343,221718.537309979
2344,236082.76962593652
2345,237114.6823891149
2346,224269.6321750627
2347,202132.18441752056
2348,232957.51803121428
2349,162105.68313387493
2350,300143.8053294168
2351,257630.22636470656
2352,243117.2298055635
2353,257368.84709433175
2354,136843.31186035732
2355,157825.26588657955
2356,153216.79682311873
2357,204000.94108155827
2358,193695.6291554318
2359,121088.86119565825
2360,119716.89123306135
2361,133199.77779397825
2362,267463.80216607905
2363,134786.36891994337
2364,142099.81923208098
2365,217664.582596396
2366,208993.23387584547
2367,245133.8010269151
2368,228840.8007894502
2369,245590.71021756987
2370,164013.13023260693
2371,171250.20836905102
2372,187080.20021799664
2373,275255.26084241725
2374,297948.36281547404
2375,247520.91532502035
2376,276852.45080385066
2377,355330.31943616725
2378,139002.82351693968
2379,194878.65650281767
2380,142709.3544193254
2381,159568.8259283052
2382,193021.3205812917
2383,199996.3741920338
2384,241191.8640566812
2385,151902.02496347288
2386,133516.8792029367
2387,137904.78629044155
2388,87135.10001430372
2389,124745.32978925566
2390,144861.49823675017
2391,139683.91317901472
2392,118169.91329488617
2393,165708.32396206717
2394,138719.43911275725
2395,196765.04069832424
2396,146743.469833468
2397,196347.0736480699
2398,131873.75671509365
2399,56632.92098293165
2400,67940.1916671739
2401,120018.01709011654
2402,133155.3416176782
2403,117355.9636250482
2404,146142.2570210443
2405,156919.60203847746
2406,140861.18058976988
2407,128167.56269082884
2408,134742.35180101256
2409,128186.18194875578
2410,165657.67730722288
2411,122592.0302802072
2412,161530.71943101744
2413,134628.95090684752
2414,138881.14837846617
2415,124013.18075761656
2416,127525.92254457336
2417,127879.14734945158
2418,128663.08757904627
2419,137703.3296614633
2420,127214.98548898558
2421,158801.36930951933
2422,124137.7975502954
2423,148373.93854263882
2424,149815.46501282314
2425,213023.62490967373
2426,141935.99387321333
2427,140323.27851990322
2428,170371.35492709736
2429,123539.83723745208
2430,129948.28416547636
2431,101716.4711180673
2432,137211.86653832058
2433,147380.39717683653
2434,139868.4553004251
2435,152281.30457792143
2436,103441.03453454832
2437,115384.14578447204
2438,125321.68681917051
2439,103754.56969079832
2440,122847.06687269072
2441,105909.3376818643
2442,110772.88524827818
2443,115982.79810438016
2444,129418.7544558392
2445,64515.80933723311
2446,130774.79070100644
2447,195086.8284605489
2448,141172.82281885008
2449,98970.28298244336
2450,153695.14561805586
2451,124804.73418644528
2452,204209.67183885435
2453,99627.09995136122
2454,116753.04779318432
2455,123490.63199642758
2456,142675.17013320784
2457,115349.56968716244
2458,110143.13415346008
2459,114268.32772550444
2460,137766.461897944
2461,114808.24113283018
2462,148048.2760134683
2463,124918.58107766966
2464,172265.24759319882
2465,145641.8838740335
2466,107680.47461662152
2467,139506.15143880705
2468,72713.97813949446
2469,76407.4868584619
2470,179544.10276231627
2471,193435.0714114056
2472,165127.37134084562
2473,108997.19895801404
2474,100361.21176252226
2475,221818.0625620828
2476,111213.11744127134
2477,127229.42249545912
2478,153753.42543611387
2479,111465.85036287169
2480,135629.91576603512
2481,119231.3398762689
2482,134762.0597940431
2483,116531.9499350534
2484,122714.23886880736
2485,127305.0991259561
2486,153677.18993881802
2487,185613.9411240564
2488,149870.01646903614
2489,162483.7599059091
2490,151814.29020336727
2491,84328.75523004393
2492,180451.899977778
2493,149275.03381661038
2494,159673.8431778894
2495,94025.78871784073
2496,230065.3315508709
2497,150578.30800065855
2498,117095.30984124998
2499,91058.57966688732
2500,134542.68653306822
2501,144319.62005767683
2502,156038.948846911
2503,92080.65182599882
2504,195764.0527163492
2505,213761.03327206237
2506,255919.9790512071
2507,311160.3754397378
2508,258292.5855117784
2509,210797.42474130253
2510,228157.26448378424
2511,183511.1534822331
2512,209227.4349711285
2513,211942.2034092889
2514,217433.09281334735
2515,149265.88696650128
2516,159752.93062904934
2517,138165.14680603603
2518,144471.74131706814
2519,228410.6702072964
2520,204310.83501556973
2521,189341.74005154232
2522,221544.6300259576
2523,129323.26358470778
2524,138765.1454721437
2525,146982.01588353972
2526,135650.01855954985
2527,107726.63891563276
2528,132405.9403763757
2529,129637.89288720944
2530,128352.0528567181
2531,256305.48770723204
2532,226372.28850916485
2533,196498.89230946163
2534,229992.54823145727
2535,296036.8661862359
2536,219045.36158094267
2537,226163.49241981367
2538,187177.9647350655
2539,189163.666752194
2540,185167.6016395436
2541,184279.76164630512
2542,152912.08306149105
2543,128310.04724178177
2544,127856.7600394235
2545,132363.707593535
2546,142566.97196302275
2547,134996.55143937923
2548,139689.97670087675
2549,156897.46498945812
2550,276732.3570738778
2551,143955.38730505566
2552,125992.1222594128
2553,69902.97437009672
2554,119906.15942582944
2555,118688.54148129086
2556,106533.29829320768
2557,114755.342754458
2558,150182.42799863676
2559,136632.0268345819
2560,126649.0911209927
2561,126232.24290064434
2562,136119.11192331175
2563,156070.43490133146
2564,177539.28526601652
2565,131927.57273206572
2566,156039.91412476162
2567,119997.37125882963
2568,188042.93048009733
2569,204114.89507255412
2570,119664.71791086058
2571,173363.04509619335
2572,165699.4080444322
2573,221100.01847705705
2574,266692.2737756715
2575,122337.0781742082
2576,122220.28830650906
2577,161483.18147257427
2578,96335.93988904814
2579,85598.6474176393
2580,133813.2110817776
2581,123879.98324498993
2582,126307.98412046292
2583,302372.12175998546
2584,159760.2114807115
2585,187418.60383061031
2586,226971.7027379022
2587,202995.7083211885
2588,144226.11138162474
2589,148017.94609222273
2590,222259.63015375
2591,214110.483777319
2592,217760.8385000573
2593,275919.33676514484
2594,167266.9228094564
2595,200690.21478829245
2596,357627.81086549617
2597,183791.61995152096
2598,284918.4614525781
2599,319435.8513782964
2600,140409.8937474237
2601,137793.48985413174
2602,81026.6765695558
2603,90031.39098319868
2604,82355.75316581587
2605,79637.4889245973
2606,141941.56007442335
2607,184022.15442905287
2608,193027.3338871942
2609,163553.7303343759
2610,110999.76207742552
2611,137658.04285201887
2612,150478.2282401071
2613,136715.2714282022
2614,131908.92239103178
2615,155250.96889219145
2616,135195.77459821562
2617,187712.49085531096
2618,184895.90861329893
2619,198365.8413620935
2620,180767.51921108825
2621,181426.93722656823
2622,183623.5986378537
2623,241049.2379237161
2624,257816.48719242672
2625,320233.8041687951
2626,168754.98415258984
2627,167958.76679525236
2628,467045.83838376857
2629,569169.7552901254
2630,381997.8699017511
2631,521246.1438685403
2632,487756.46810207225
2633,289988.8120423303
2634,381705.7239790902
2635,150038.78081569533
2636,177101.50252542357
2637,179633.8137336717
2638,269454.11997756816
2639,176693.62460354427
2640,150563.02674016813
2641,102639.58618268828
2642,190441.53867492537
2643,110216.39769134382
2644,128085.95389470916
2645,100996.84047851423
2646,96603.53281650404
2647,101737.40835437636
2648,139981.57608470778
2649,153676.16627607206
2650,144113.49773988585
2651,147801.26552638868
2652,470261.1296130166
2653,243245.41783366064
2654,250938.210622345
2655,351464.7697359071
2656,392029.5430441842
2657,322411.920967196
2658,294309.14639959193
2659,329574.6116038308
2660,363826.0435801492
2661,315936.913172339
2662,339218.52497634746
2663,271831.9561568246
2664,262432.93393382884
2665,297976.3179536805
2666,274348.64596996165
2667,164386.05533150295
2668,177441.52121833424
2669,180455.50260904888
2670,292940.1554666505
2671,183835.15779117207
2672,180481.419596468
2673,212627.96294841627
2674,211164.1853700624
2675,168272.29855326275
2676,187991.68000534637
2677,188953.41814050532
2678,260702.42539147
2679,270912.5262790666
2680,270739.0176788316
2681,417953.2037240014
2682,339763.7817951188
2683,537941.9368945108
2684,300568.0987244592
2685,361354.2049361215
2686,268627.385790442
2687,353855.3604346261
2688,241619.1929667936
2689,205565.5891357408
2690,506540.56777677394
2691,186761.77605370144
2692,136001.45651367764
2693,194641.7238986836
2694,140204.10680225948
2695,190856.91396072964
2696,189388.67387798883
2697,191227.8934128628
2698,193099.1543484674
2699,178800.2888909326
2700,163167.18607053618
2701,142486.62986687283
2702,107813.06024370054
2703,128177.7491675363
2704,145454.62494972805
2705,122278.0671664224
2706,121626.11622724394
2707,127836.56515512327
2708,136578.3007136331
2709,113121.15250692228
2710,127723.53086767058
2711,279108.43380174495
2712,372863.015923594
2713,176021.06779030422
2714,148305.6305506573
2715,174441.25837973217
2716,159581.64053515057
2717,185711.2804701672
2718,230267.35262260295
2719,153562.7342496858
2720,169151.4194296346
2721,132486.3406935678
2722,159234.3971634851
2723,145044.0856734262
2724,128557.39673290114
2725,131432.83907518248
2726,146038.68229589323
2727,182308.21175441603
2728,165692.90359315733
2729,155887.90281925062
2730,145498.81297979216
2731,127679.15345487455
2732,127308.91763410428
2733,163506.13409290175
2734,137850.79569921354
2735,136333.39049539427
